ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spending,Total_Purchases,Children,Customer_Tenure_Days,R_Value,F_Value,M_Value,R_Score,F_Score,M_Score,RFM_Segment,RFM_Score,Customer_Segment,Education_Level,Family_Size,Has_Children,Avg_Order_Value,Purchase_Frequency_Rate,Wine_Ratio,Meat_Ratio,Product_Diversity,Premium_Product_Ratio,Web_Purchase_Ratio,Store_Purchase_Ratio,Campaign_Acceptance_Rate,Has_Complained,Engagement_Score,CLV_Estimate,Customer_Value_Score,Is_High_Spender,Is_Active,Is_Campaign_Responder,Is_Web_Shopper,Is_Deal_Seeker,KMeans_Cluster,Hierarchical_Cluster,DBSCAN_Cluster,Final_ML_Cluster
5154,1972,Master,Divorced,37760.0,1,0,2013-08-11,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,52,54,6,1,322,54,6,54,3,1,1,311,5,Promising,4,2,1,7.714285714285714,0.0185758513931888,0.4727272727272727,0.2363636363636363,5,0.7454545454545455,0.2857142857142857,0.4285714285714285,0.0,0,7.2,46.285714285714285,16.666666666666664,0,1,0,0,0,1,0,0,0
8346,1974,Graduation,Single,32233.0,1,0,2012-08-19,26,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,0,3,11,1,50,296,12,1,679,26,12,296,4,3,3,433,10,Potential Loyalists,3,2,1,22.76923076923077,0.0176470588235294,0.4646464646464646,0.1178451178451178,6,0.6666666666666666,0.4615384615384615,0.1538461538461538,0.3333333333333333,0,17.8,508.2840885142255,58.333333333333336,0,1,1,0,0,1,0,0,0
1676,1975,Graduation,Married,43057.0,0,1,2013-10-30,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,3,11,0,49,266,15,1,242,30,15,266,4,3,3,433,10,Potential Loyalists,3,3,1,16.625,0.0617283950617283,0.797752808988764,0.1647940074906367,5,0.9625468164794008,0.25,0.3125,0.0,0,16.0,249.375,58.333333333333336,0,1,0,0,0,1,0,0,0
9286,1960,Master,Together,83151.0,0,0,2012-10-10,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,3,11,0,64,747,19,0,627,93,19,747,1,4,4,144,9,At Risk,4,2,0,37.35,0.0302547770700636,0.5441176470588235,0.1336898395721925,6,0.8382352941176471,0.25,0.2,0.0,0,19.6,1219.042602739726,50.0,0,0,0,0,0,0,0,1,0
2426,1964,PhD,Divorced,78825.0,0,0,2012-09-14,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,0,3,11,1,60,895,29,0,653,35,29,895,4,5,4,454,13,Champions,5,1,0,29.83333333333333,0.0443425076452599,0.5390625,0.1272321428571428,6,0.8549107142857143,0.1666666666666666,0.4333333333333333,0.1666666666666666,0,31.6,1547.8187214611871,83.33333333333334,0,1,1,0,0,0,1,0,1
5172,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,0,48,1053,17,1,227,4,17,1053,5,3,4,534,12,Potential Loyalists,4,3,1,58.5,0.0745614035087719,0.7001897533206831,0.2201138519924098,5,0.9326375711574952,0.1666666666666666,0.3888888888888889,0.0,0,18.4,994.5,75.0,1,1,0,0,0,0,0,0,0
5562,1974,Graduation,Married,60093.0,0,1,2013-06-26,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,3,11,0,50,735,21,1,368,92,21,735,1,4,4,144,9,At Risk,3,3,1,33.40909090909091,0.056910569105691,0.6820652173913043,0.1480978260869565,6,0.8519021739130435,0.3181818181818182,0.4545454545454545,0.0,0,22.2,707.357409713574,50.0,0,0,0,0,0,0,0,1,0
3436,1969,Graduation,Married,14045.0,1,0,2014-01-26,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,55,20,5,1,154,24,5,20,4,1,1,411,6,New Customers,3,3,1,3.333333333333333,0.032258064516129,0.5238095238095238,0.238095238095238,5,0.8571428571428571,0.1666666666666666,0.5,0.0,0,6.4,16.666666666666668,25.0,0,1,0,0,0,1,0,0,0
3921,1952,2n Cycle,Widow,28457.0,0,0,2012-10-28,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,3,11,0,72,205,10,0,609,96,10,205,1,2,3,123,6,At Risk,2,1,0,18.63636363636364,0.0163934426229508,0.116504854368932,0.5242718446601942,6,0.7815533980582524,0.3636363636363636,0.3636363636363636,0.0,0,11.6,310.9464508094645,25.0,0,0,0,0,0,1,0,1,0
3403,1958,PhD,Together,78952.0,0,1,2012-09-24,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,3,11,0,66,2092,21,1,643,11,21,2092,5,4,5,545,14,Champions,5,3,1,95.0909090909091,0.0326086956521739,0.5590062111801242,0.2838031533683707,6,0.8901098901098901,0.0909090909090909,0.5454545454545454,0.0,0,22.2,3517.842590286426,91.66666666666666,1,1,0,0,0,0,1,0,1
22,1976,Graduation,Divorced,46310.0,1,0,2012-12-03,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,3,11,0,48,309,14,1,573,99,14,309,1,3,3,133,7,At Risk,3,2,1,20.6,0.024390243902439,0.5967741935483871,0.2838709677419355,6,0.9290322580645162,0.4,0.3333333333333333,0.0,0,15.6,452.748493150685,33.33333333333333,0,0,0,0,0,1,0,1,0
10965,1955,Graduation,Together,76005.0,0,0,2013-02-22,72,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,3,11,0,69,1722,22,0,492,72,22,1722,2,4,5,245,11,Cannot Lose Them,3,2,0,74.8695652173913,0.0446247464503042,0.5705165409170052,0.2257690075449797,6,0.9355774811375508,0.1304347826086956,0.5652173913043478,0.1666666666666666,0,25.2,2220.241572364502,66.66666666666666,1,1,1,0,0,0,1,0,1
9426,1964,Master,Single,58308.0,0,1,2013-01-12,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,3,11,0,60,900,15,1,533,77,15,900,2,3,4,234,9,At Risk,4,2,1,56.25,0.0280898876404494,0.7669256381798002,0.076581576026637,4,0.8546059933407325,0.125,0.1875,0.0,0,16.6,1232.1061643835617,50.0,0,1,0,0,0,1,0,0,0
6605,1944,PhD,Divorced,55614.0,0,0,2013-11-27,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,3,11,0,80,682,20,0,214,85,20,682,1,4,4,144,9,At Risk,5,1,0,32.476190476190474,0.0930232558139534,0.7379209370424598,0.191800878477306,5,0.9414348462664714,0.4285714285714285,0.2857142857142857,0.1666666666666666,0,23.4,649.5238095238095,50.0,0,1,1,0,0,0,1,-1,1
3136,1962,Master,Divorced,59432.0,0,1,2013-04-13,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,3,11,0,62,663,22,1,442,88,22,663,1,4,4,144,9,At Risk,4,2,1,28.82608695652174,0.0496613995485327,0.4774096385542168,0.3990963855421687,6,0.914156626506024,0.217391304347826,0.4782608695652174,0.0,0,23.0,767.9585467540202,50.0,0,1,0,0,0,0,0,0,0
8737,1978,Graduation,Divorced,55563.0,0,1,2014-04-05,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,3,11,0,46,43,6,1,85,22,6,43,4,1,1,411,6,New Customers,3,2,1,6.142857142857143,0.0697674418604651,0.6590909090909091,0.2045454545454545,5,0.9090909090909092,0.2857142857142857,0.4285714285714285,0.0,0,6.6,36.85714285714286,25.0,0,1,0,0,0,1,0,0,0
11088,1971,PhD,Together,78642.0,0,1,2013-04-21,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,3,11,0,53,1816,18,1,434,83,18,1816,1,4,5,145,10,Cannot Lose Them,5,3,1,95.57894736842104,0.0413793103448275,0.7682993946064942,0.1772151898734177,5,0.9708310401761144,0.2105263157894736,0.2105263157894736,0.0,0,19.2,2045.651333813987,58.333333333333336,1,1,0,0,0,0,1,0,1
716,1949,PhD,Together,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,75,976,27,1,38,63,27,976,2,5,4,254,11,Cannot Lose Them,5,3,1,34.857142857142854,0.6923076923076923,0.5414534288638689,0.3643807574206755,4,0.970317297850563,0.2142857142857142,0.3928571428571428,0.0,0,27.6,941.1428571428572,66.66666666666666,0,1,0,0,0,0,0,0,0
466,1944,Graduation,Married,65275.0,0,0,2013-04-03,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,3,11,0,80,746,21,0,452,9,21,746,5,4,4,544,13,Champions,3,2,0,33.90909090909091,0.0463576158940397,0.5194109772423026,0.2918340026773762,6,0.933065595716198,0.1818181818181818,0.5909090909090909,0.0,0,21.4,881.8221668742216,83.33333333333334,0,1,0,0,0,0,1,0,1
9135,1950,Graduation,Together,27203.0,1,1,2012-08-06,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,3,11,0,74,64,6,2,692,92,6,64,1,1,2,112,4,Hibernating,3,4,1,9.142857142857142,0.0086580086580086,0.2,0.3230769230769231,5,0.5846153846153846,0.1428571428571428,0.2857142857142857,0.0,0,7.6,104.00313111545988,8.333333333333332,0,0,0,0,0,1,0,1,0
10623,1961,Master,Together,48330.0,0,1,2013-11-15,2,28,0,4,0,0,0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,63,32,5,1,226,2,5,32,5,1,1,511,7,New Customers,4,3,1,5.333333333333333,0.0220264317180616,0.8484848484848485,0.1212121212121212,2,0.9696969696969696,0.1666666666666666,0.5,0.0,0,6.0,26.666666666666664,33.33333333333333,0,1,0,0,0,1,0,0,0
8151,1990,Basic,Married,24279.0,0,0,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,3,11,0,34,263,9,0,547,6,9,263,5,2,3,523,10,Potential Loyalists,1,2,0,26.3,0.0164233576642335,0.0606060606060606,0.0795454545454545,6,0.2159090909090909,0.4,0.3,0.0,0,10.6,354.7257534246576,58.333333333333336,0,1,0,0,0,1,0,0,0
5140,1985,PhD,Married,64355.0,1,0,2012-08-24,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,3,11,0,39,1445,21,1,674,66,21,1445,2,4,5,245,11,Cannot Lose Them,5,3,1,65.68181818181819,0.0311111111111111,0.7240663900414938,0.0968188105117565,5,0.8672199170124482,0.1818181818181818,0.5454545454545454,0.0,0,22.6,2547.0149439601496,66.66666666666666,1,1,0,0,0,0,0,0,0
10160,1956,Master,Together,50943.0,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,68,46,5,1,373,49,5,46,3,1,1,311,5,Promising,4,3,1,7.666666666666667,0.0133689839572192,0.6595744680851063,0.1489361702127659,4,0.851063829787234,0.1666666666666666,0.5,0.0,0,6.0,39.17351598173516,16.666666666666664,0,1,0,0,0,1,0,0,0
4945,1953,Graduation,Widow,53653.0,0,0,2012-11-07,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,3,11,0,71,1210,28,0,599,29,28,1210,4,5,5,455,14,Champions,3,1,0,41.72413793103448,0.0466666666666666,0.6729975227085053,0.1973575557390586,6,0.893476465730801,0.3448275862068966,0.4137931034482758,0.0,0,29.2,1917.2527161077,91.66666666666666,1,1,0,0,0,0,1,0,1
10584,1976,Graduation,Married,65665.0,0,1,2013-12-02,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,3,11,0,48,945,24,1,209,77,24,945,2,5,4,254,11,Cannot Lose Them,3,3,1,37.8,0.1142857142857142,0.2378435517970401,0.4090909090909091,6,0.758985200845666,0.2,0.32,0.0,0,24.6,907.2,66.66666666666666,0,1,0,0,0,0,0,0,0
6071,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,35,1157,22,0,345,77,22,1157,2,4,4,244,10,At Risk,3,1,0,50.30434782608695,0.0635838150289017,0.42573402417962,0.2797927461139896,6,0.8316062176165803,0.1304347826086956,0.4782608695652174,0.0,0,22.2,1106.695652173913,58.333333333333336,1,1,0,0,0,0,1,0,1
3386,1992,Graduation,Married,34935.0,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,3,11,0,32,137,8,0,373,71,8,137,2,2,2,222,6,Need Attention,3,2,0,15.22222222222222,0.0213903743315508,0.2463768115942029,0.4782608695652174,6,0.7463768115942029,0.2222222222222222,0.4444444444444444,0.0,0,9.4,124.44687975646876,25.0,0,1,0,0,0,1,0,0,0
8939,1959,Graduation,Divorced,61250.0,0,1,2012-12-16,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,3,11,0,65,730,25,1,560,49,25,730,3,5,4,354,12,Loyal Customers,3,2,1,28.07692307692308,0.0445632798573975,0.5225718194254446,0.0889192886456908,6,0.6935704514363885,0.1923076923076923,0.4615384615384615,0.0,0,26.0,1076.923076923077,75.0,0,1,0,0,0,0,0,0,0
9925,1981,PhD,Together,39665.0,1,0,2013-05-25,97,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,0,3,11,0,43,216,12,1,400,97,12,216,1,3,3,133,7,At Risk,5,3,1,16.615384615384617,0.0299251870324189,0.5852534562211982,0.2580645161290322,5,0.8433179723502304,0.3076923076923077,0.2307692307692307,0.1666666666666666,0,15.4,218.5036880927292,33.33333333333333,0,0,1,0,0,1,0,1,0
4320,1979,Graduation,Single,60152.0,0,1,2013-03-28,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,3,11,0,45,943,23,1,458,6,23,943,5,5,4,554,14,Champions,3,2,1,39.29166666666666,0.0501089324618736,0.3442796610169492,0.3177966101694915,6,0.753177966101695,0.25,0.5,0.0,0,23.6,1133.9682648401824,91.66666666666666,0,1,0,0,0,0,0,0,0
5389,1964,Graduation,Married,48920.0,0,2,2013-10-20,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,3,11,0,60,347,16,2,252,93,16,347,1,3,3,133,7,At Risk,3,4,1,20.41176470588235,0.0632411067193675,0.6839080459770115,0.1954022988505747,6,0.9022988505747126,0.3529411764705882,0.2941176470588235,0.1666666666666666,0,19.4,326.5882352941176,33.33333333333333,0,0,1,0,0,1,0,1,0
6036,1959,Master,Together,89120.0,0,0,2014-03-17,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,3,11,0,65,1924,19,0,104,78,19,1924,2,4,5,245,11,Cannot Lose Them,4,2,0,96.2,0.1809523809523809,0.6067532467532467,0.2119480519480519,6,0.8561038961038961,0.25,0.35,0.1666666666666666,0,21.2,1827.8,66.66666666666666,1,1,1,0,0,0,1,0,1
182,1946,PhD,Together,44124.0,0,1,2013-05-11,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,3,11,0,78,397,17,1,414,62,17,397,2,3,3,233,8,Need Attention,5,3,1,22.05555555555556,0.0409638554216867,0.7135678391959799,0.1381909547738693,4,0.8517587939698492,0.3333333333333333,0.2777777777777778,0.0,0,18.6,425.27945205479455,41.66666666666667,0,1,0,0,0,1,0,0,0
203,1975,Master,Single,81169.0,0,0,2013-04-14,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,3,11,0,49,2089,22,0,441,47,22,2089,3,4,5,345,12,Loyal Customers,4,1,0,90.82608695652172,0.0497737556561085,0.6162679425837321,0.2933014354066985,6,0.9478468899521532,0.217391304347826,0.391304347826087,0.0,0,22.4,2414.2320428826683,75.0,1,1,0,0,0,0,1,0,1
11025,1961,Graduation,Married,36443.0,1,1,2013-02-03,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,3,11,0,63,138,11,2,511,9,11,138,5,2,2,522,9,Potential Loyalists,3,4,1,11.5,0.021484375,0.4676258992805755,0.3309352517985611,5,0.8273381294964028,0.25,0.25,0.0,0,12.6,177.1,50.0,0,1,0,0,1,1,0,2,0
10203,1990,Graduation,Single,26095.0,1,0,2013-06-30,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,34,42,5,1,364,77,5,42,2,1,1,211,4,About to Sleep,3,2,1,7.0,0.0136986301369863,0.2558139534883721,0.2093023255813953,6,0.5348837209302325,0.1666666666666666,0.5,0.0,0,6.4,35.0,8.333333333333332,0,1,0,0,0,1,0,0,0
4607,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,65,777,17,0,310,24,17,777,4,3,4,434,11,Potential Loyalists,3,2,0,43.16666666666666,0.0546623794212218,0.2917737789203085,0.5,6,0.8457583547557841,0.2222222222222222,0.3888888888888889,0.0,0,17.4,733.8333333333333,66.66666666666666,0,1,0,0,0,0,1,0,1
3711,1944,Master,Married,80184.0,0,0,2014-03-01,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,3,11,0,80,1902,20,0,120,19,20,1902,5,4,5,545,14,Champions,4,2,0,90.57142857142856,0.1652892561983471,0.5438780872306884,0.3520756699947451,5,0.9090909090909092,0.2857142857142857,0.4761904761904761,0.3333333333333333,0,24.6,1811.4285714285716,91.66666666666666,1,1,1,0,0,0,1,0,1
3696,1965,Graduation,Divorced,30630.0,1,1,2014-01-27,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,3,11,0,59,52,7,2,153,67,7,52,2,1,1,211,4,About to Sleep,3,3,1,6.5,0.0454545454545454,0.5094339622641509,0.2264150943396226,5,0.7735849056603774,0.25,0.375,0.0,0,8.4,45.5,8.333333333333332,0,1,0,0,0,1,0,0,0
2532,1987,Master,Single,73454.0,0,0,2014-03-01,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,3,11,0,37,1651,13,0,120,95,13,1651,1,3,5,135,9,Others,4,1,0,117.92857142857144,0.1074380165289256,0.5944309927360775,0.2124697336561743,6,0.8407990314769975,0.1428571428571428,0.4285714285714285,0.1666666666666666,0,16.0,1533.071428571429,50.0,1,0,1,0,0,0,1,3,1
9214,1991,Graduation,Married,42691.0,0,0,2013-08-16,48,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,3,11,0,33,358,13,0,317,48,13,358,3,3,3,333,9,Need Attention,3,2,0,25.571428571428573,0.040880503144654,0.4986072423398329,0.1782729805013927,6,0.7827298050139275,0.3571428571428571,0.4285714285714285,0.0,0,14.0,332.42857142857144,50.0,0,1,0,0,0,1,0,0,0
4943,1953,Graduation,Married,70503.0,0,0,2012-09-30,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,3,11,0,71,1727,16,0,637,73,16,1727,2,3,5,235,10,Others,3,2,0,101.58823529411764,0.0250783699059561,0.7980324074074074,0.125,5,0.9230324074074074,0.1176470588235294,0.5294117647058824,0.3333333333333333,0,21.2,2836.67751813054,58.333333333333336,1,1,1,0,0,0,1,0,1
35,1987,Graduation,Married,25545.0,1,0,2012-09-08,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,0,3,11,1,37,210,10,1,659,35,10,210,4,2,3,423,9,Potential Loyalists,3,3,1,19.09090909090909,0.0151515151515151,0.1516587677725118,0.3033175355450237,6,0.5308056872037915,0.1818181818181818,0.2727272727272727,0.1666666666666666,0,13.2,344.6824408468244,50.0,0,1,1,0,0,1,0,0,0
2258,1986,Graduation,Married,32880.0,1,0,2012-12-04,76,8,4,15,7,6,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,38,42,5,1,572,76,5,42,2,1,1,211,4,About to Sleep,3,3,1,7.0,0.0087260034904013,0.1860465116279069,0.3488372093023256,6,0.6976744186046512,0.1666666666666666,0.5,0.0,0,6.6,54.84931506849315,8.333333333333332,0,1,0,0,0,1,0,0,0
4322,1958,PhD,Together,77863.0,0,0,2013-11-27,20,881,38,319,16,25,12,1,4,5,10,2,0,0,0,0,0,0,3,11,0,66,1291,20,0,214,20,20,1291,4,4,5,445,13,Champions,5,2,0,61.47619047619048,0.0930232558139534,0.6818885448916409,0.2469040247678018,6,0.9411764705882352,0.1904761904761904,0.4761904761904761,0.0,0,20.4,1229.5238095238094,83.33333333333334,1,1,0,0,0,0,1,0,1
713,1977,Master,Married,50353.0,0,0,2014-06-08,72,141,15,153,67,31,35,1,4,4,6,3,0,0,0,0,0,0,3,11,0,47,442,15,0,21,72,15,442,2,3,3,233,8,Need Attention,4,2,0,27.625,0.6818181818181818,0.3182844243792325,0.345372460496614,6,0.8148984198645598,0.25,0.375,0.0,0,15.6,414.375,41.66666666666667,0,1,0,0,0,1,0,0,0
4702,1964,Graduation,Single,61839.0,0,0,2012-08-12,20,1000,155,379,224,17,120,1,4,8,4,8,0,0,0,0,0,0,3,11,0,60,1895,17,0,686,20,17,1895,4,3,5,435,12,Potential Loyalists,3,1,0,105.27777777777776,0.024745269286754,0.5274261603375527,0.1998945147679325,6,0.8454641350210971,0.2222222222222222,0.2222222222222222,0.0,0,18.6,3363.697108066971,75.0,1,1,0,0,0,0,1,0,1
3281,1960,PhD,Married,49154.0,1,1,2013-11-03,69,206,10,67,30,27,71,6,4,1,8,6,0,0,0,0,0,0,3,11,0,64,411,19,2,238,69,19,411,2,4,3,243,9,At Risk,5,4,1,20.55,0.0794979079497908,0.5,0.1626213592233009,6,0.7354368932038835,0.2,0.4,0.0,0,20.2,390.45,50.0,0,1,0,0,0,1,0,0,0
702,1975,2n Cycle,Widow,47682.0,0,1,2013-02-15,80,162,61,83,97,57,61,4,4,3,8,5,0,0,0,0,0,0,3,11,0,49,521,19,1,499,80,19,521,1,4,3,143,8,At Risk,2,2,1,26.05,0.038,0.3103448275862069,0.1590038314176245,6,0.6551724137931034,0.2,0.4,0.0,0,20.0,676.6576712328767,41.66666666666667,0,1,0,0,0,1,0,0,0
2004,1969,Graduation,Single,72679.0,0,1,2013-09-18,65,619,54,260,127,54,54,1,4,7,5,1,0,0,0,0,0,0,3,11,0,55,1168,17,1,284,65,17,1168,2,3,4,234,9,At Risk,3,2,1,64.88888888888889,0.0596491228070175,0.5295124037639007,0.2224123182207014,6,0.8605645851154833,0.2222222222222222,0.2777777777777778,0.0,0,17.2,1103.111111111111,50.0,1,1,0,0,0,0,1,0,1
4769,1977,Master,Together,57954.0,1,1,2014-06-18,52,456,4,24,0,0,9,7,8,2,6,7,0,1,0,0,0,0,3,11,0,47,493,23,2,11,52,23,493,3,5,3,353,11,Loyal Customers,4,4,1,20.541666666666668,1.9166666666666667,0.9230769230769232,0.048582995951417,4,0.97165991902834,0.3333333333333333,0.25,0.1666666666666666,0,26.4,472.45833333333337,66.66666666666666,0,1,1,0,0,0,0,0,0
4437,1962,Graduation,Married,65316.0,1,1,2013-04-24,65,112,6,92,3,9,38,2,3,2,5,4,0,0,0,0,0,0,3,11,0,62,260,12,2,431,65,12,260,2,3,3,233,8,Need Attention,3,4,1,20.0,0.0277777777777777,0.4291187739463601,0.3524904214559387,6,0.7931034482758621,0.2307692307692307,0.3846153846153846,0.0,0,12.8,283.39726027397256,41.66666666666667,0,1,0,0,0,1,0,0,0
8724,1982,Graduation,Single,28567.0,1,0,2013-06-17,57,11,3,22,2,2,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,42,46,7,1,377,57,7,46,3,1,1,311,5,Promising,3,2,1,5.75,0.0185185185185185,0.2340425531914893,0.4680851063829787,6,0.7446808510638298,0.25,0.375,0.0,0,8.2,41.57328767123288,16.666666666666664,0,1,0,0,0,1,0,0,0
10741,1951,Master,Together,47352.0,0,1,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,73,319,16,1,444,70,16,319,2,3,3,233,8,Need Attention,4,3,1,18.764705882352946,0.0359550561797752,0.5375,0.35,5,0.9125,0.3529411764705882,0.2941176470588235,0.0,0,17.4,365.2177276390008,41.66666666666667,0,1,0,0,0,1,0,0,0
1991,1967,Graduation,Together,44931.0,0,1,2014-01-18,0,78,0,11,0,0,7,1,2,1,3,5,0,0,0,0,0,0,3,11,0,57,96,7,1,162,0,7,96,5,1,2,512,8,New Customers,3,3,1,12.0,0.0429447852760736,0.8041237113402062,0.1134020618556701,3,0.9175257731958762,0.25,0.375,0.0,0,8.0,84.0,41.66666666666667,0,1,0,0,0,1,0,0,0
6931,1967,Graduation,Divorced,76982.0,0,0,2014-02-15,19,464,151,292,65,60,30,1,8,3,4,4,0,0,1,0,0,0,3,11,1,57,1062,16,0,134,19,16,1062,5,3,4,534,12,Potential Loyalists,3,1,0,62.47058823529412,0.1185185185185185,0.4365004703668861,0.2746942615239887,6,0.7723424270931326,0.4705882352941176,0.2352941176470588,0.3333333333333333,0,20.8,999.529411764706,75.0,1,1,1,0,0,0,1,0,1
11096,1952,2n Cycle,Together,57247.0,0,1,2013-08-08,50,99,4,32,37,54,6,2,2,1,7,2,0,0,0,0,0,0,3,11,0,72,232,12,1,325,50,12,232,3,3,3,333,9,Need Attention,2,3,1,17.846153846153847,0.0368098159509202,0.4248927038626609,0.1373390557939914,6,0.721030042918455,0.1538461538461538,0.5384615384615384,0.0,0,12.4,214.15384615384616,50.0,0,1,0,0,0,1,0,0,0
304,1981,Master,Single,22944.0,1,0,2013-12-23,67,19,3,19,4,5,26,3,3,0,3,7,0,0,0,0,0,0,3,11,0,43,76,9,1,188,67,9,76,2,2,2,222,6,Need Attention,4,2,1,7.6,0.0476190476190476,0.2467532467532467,0.2467532467532467,6,0.5454545454545454,0.3,0.3,0.0,0,10.4,68.39999999999999,25.0,0,1,0,0,0,1,0,0,0
3665,1977,2n Cycle,Together,25315.0,1,0,2013-11-07,46,1,9,8,11,3,22,3,3,0,3,8,0,0,0,0,0,0,3,11,0,47,54,9,1,234,46,9,54,3,2,1,321,6,Promising,2,3,1,5.4,0.0382978723404255,0.0181818181818181,0.1454545454545454,6,0.3636363636363636,0.3,0.3,0.0,0,10.6,48.6,25.0,0,1,0,0,0,1,0,0,0
10591,1969,Graduation,Widow,43638.0,0,1,2012-08-06,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,3,11,0,55,201,11,1,692,37,11,201,4,2,3,423,9,Potential Loyalists,3,2,1,16.75,0.0158730158730158,0.3118811881188119,0.4108910891089108,6,0.7574257425742574,0.3333333333333333,0.3333333333333333,0.0,0,12.4,349.31780821917806,50.0,0,1,0,0,0,1,0,0,0
5036,1984,PhD,Single,42710.0,1,0,2012-11-28,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,3,11,0,40,406,14,1,578,38,14,406,4,3,3,433,10,Potential Loyalists,5,2,1,27.066666666666663,0.0241796200345423,0.6191646191646192,0.1031941031941031,6,0.7321867321867321,0.2666666666666666,0.2,0.0,0,15.2,600.0642922374429,58.333333333333336,0,1,0,0,0,1,0,0,0
5547,1982,PhD,Married,84169.0,0,0,2013-08-07,9,1478,19,403,0,19,0,1,7,6,6,3,0,1,1,0,0,0,3,11,1,42,1919,20,0,326,9,20,1919,5,4,5,545,14,Champions,5,2,0,91.38095238095238,0.0611620795107033,0.7697916666666667,0.2098958333333333,4,0.9796875,0.3333333333333333,0.2857142857142857,0.5,0,26.6,1827.619047619048,91.66666666666666,1,1,1,0,0,0,1,0,1
