ID,Age,Education,Marital_Status,Income,Children,Kidhome,Teenhome,Family_Size,Has_Children,Recency,R_Score,R_Value,F_Score,F_Value,M_Score,M_Value,RFM_Score,RFM_Segment,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,Total_Spending,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumDealsPurchases,Total_Purchases,Avg_Order_Value,Purchase_Frequency_Rate,NumWebVisitsMonth,Campaign_Acceptance_Rate,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,Complain,Has_Complained,Engagement_Score,Wine_Ratio,Meat_Ratio,Product_Diversity,Premium_Product_Ratio,Web_Purchase_Ratio,Store_Purchase_Ratio,CLV_Estimate,Customer_Value_Score,Customer_Segment,Is_High_Spender,Is_Active,Is_Campaign_Responder,Is_Web_Shopper,Is_Deal_Seeker,Customer_Tenure_Days,Dt_Customer,Stability_Score,PCA1,PCA2,PCA1_3D,PCA2_3D,PCA3_3D,Cluster,Customer_Since,Enrollment_Year,Enrollment_Month,Enrollment_Quarter,Enrollment_Month_Name,Age_Group,Income_Group,Spending_Group,Tenure_Years,Tenure_Group,Cluster_ID,Cluster_Name,Value_Tier,Engagement_Level,Recency_Category,Purchase_Frequency,Preferred_Channel,Top_Product_Category
3136,62,Master,Divorced,59432.0,1,0,1,2,1,88,1,88,4,22,4,663,9,144,317,25,265,25,19,12,663,5,3,11,3,22,28.82608695652174,0.0496613995485327,5,0.0,0,0,0,0,0,0,0,0,23.0,0.4774096385542168,0.3990963855421687,6,0.914156626506024,0.217391304347826,0.4782608695652174,767.9585467540202,50.0,At Risk,0,1,0,0,0,442,2013-04-13,0.8,7808.720424140702,-250.14743758579905,7808.720424140702,-250.14743758579905,85.95289819805294,At Risk,2013-04-13,2013,4,2,April,56-65,$50-70K,Medium,1.2,1-2 Years,At Risk,Segment At Risk,Gold,,Last Quarter,Regular,Store,Wines
8737,46,Graduation,Divorced,55563.0,1,0,1,2,1,22,4,22,1,6,1,43,6,411,29,1,9,2,0,2,43,2,0,3,1,6,6.142857142857143,0.0697674418604651,3,0.0,0,0,0,0,0,0,0,0,6.6,0.6590909090909091,0.2045454545454545,5,0.9090909090909092,0.2857142857142857,0.4285714285714285,36.85714285714286,25.0,New Customers,0,1,0,0,0,85,2014-04-05,1.0,3888.155967175422,-1300.032551410327,3888.155967175422,-1300.032551410327,40.695631712699765,New Customers,2014-04-05,2014,4,2,April,46-55,$50-70K,Very Low,0.2,<1 Year,New Customers,Segment New Customers,Bronze,High,Last Month,Occasional,Store,Wines
11088,53,PhD,Together,78642.0,1,0,1,3,1,83,1,83,4,18,5,1816,10,145,1396,0,322,46,35,17,1816,4,9,4,1,18,95.57894736842104,0.0413793103448275,6,0.0,0,0,0,0,0,0,0,0,19.2,0.7682993946064942,0.1772151898734177,5,0.9708310401761144,0.2105263157894736,0.2105263157894736,2045.651333813987,58.333333333333336,Cannot Lose Them,1,1,0,0,0,434,2013-04-21,1.0,27102.73280355432,1082.3701569810376,27102.73280355432,1082.3701569810376,-242.7160917123068,Cannot Lose Them,2013-04-21,2013,4,2,April,46-55,$70-100K,High,1.2,1-2 Years,Cannot Lose Them,Segment Cannot Lose Them,Platinum,,Last Quarter,Regular,Catalog,Wines
716,75,PhD,Together,67911.0,1,0,1,3,1,63,2,63,5,27,4,976,11,254,529,0,356,63,28,0,976,6,7,11,3,27,34.857142857142854,0.6923076923076923,3,0.0,0,0,0,0,0,0,0,0,27.6,0.5414534288638689,0.3643807574206755,4,0.970317297850563,0.2142857142857142,0.3928571428571428,941.1428571428572,66.66666666666666,Cannot Lose Them,0,1,0,0,0,38,2014-05-22,0.7,16301.831107029488,-220.81360536415212,16301.831107029488,-220.81360536415212,-325.38934531457267,Cannot Lose Them,2014-05-22,2014,5,2,May,65+,$50-70K,Medium,0.1,<1 Year,Cannot Lose Them,Segment Cannot Lose Them,Gold,,Last Quarter,Regular,Store,Wines
466,80,Graduation,Married,65275.0,0,0,0,2,0,9,5,9,4,21,4,746,13,544,388,14,218,91,14,21,746,4,3,13,1,21,33.90909090909091,0.0463576158940397,2,0.0,0,0,0,0,0,0,0,0,21.4,0.5194109772423026,0.2918340026773762,6,0.933065595716198,0.1818181818181818,0.5909090909090909,881.8221668742216,83.33333333333334,Champions,0,1,0,0,0,452,2013-04-03,0.6,13653.25432120524,-347.0428270198711,13653.25432120524,-347.0428270198711,128.08779740826185,Champions,2013-04-03,2013,4,2,April,65+,$50-70K,Medium,1.2,1-2 Years,Champions,Segment Champions,Gold,,Last Month,Regular,Store,Wines
9135,74,Graduation,Together,27203.0,2,1,1,4,1,92,1,92,1,6,2,64,4,112,13,2,21,4,0,24,64,1,1,2,2,6,9.142857142857142,0.0086580086580086,8,0.0,0,0,0,0,0,0,0,0,7.6,0.2,0.3230769230769231,5,0.5846153846153846,0.1428571428571428,0.2857142857142857,104.00313111545988,8.333333333333332,Hibernating,0,0,0,0,0,692,2012-08-06,1.0,-24438.69369550852,132.14513296231564,-24438.69369550852,132.14513296231564,218.9164764370888,Hibernating,2012-08-06,2012,8,3,August,65+,<$30K,Very Low,1.9,1-2 Years,Hibernating,Segment Hibernating,Silver,High,Last 6 Months,Occasional,Store,GoldProds
10623,63,Master,Together,48330.0,1,0,1,3,1,2,5,2,1,5,1,32,7,511,28,0,4,0,0,0,32,1,0,3,1,5,5.333333333333333,0.0220264317180616,5,0.0,0,0,0,0,0,0,0,0,6.0,0.8484848484848485,0.1212121212121212,2,0.9696969696969696,0.1666666666666666,0.5,26.666666666666664,33.33333333333333,New Customers,0,1,0,0,0,226,2013-11-15,1.0,-3337.966008350253,-971.1799754849594,-3337.966008350253,-971.1799754849594,77.67729557375344,New Customers,2013-11-15,2013,11,4,November,56-65,$30-50K,Very Low,0.6,<1 Year,New Customers,Segment New Customers,Bronze,Medium,Last Month,Rare,Store,Wines
8151,34,Basic,Married,24279.0,0,0,0,2,0,6,5,6,2,9,3,263,10,523,16,36,21,20,62,108,263,4,1,3,1,9,26.3,0.0164233576642335,8,0.0,0,0,0,0,0,0,0,0,10.6,0.0606060606060606,0.0795454545454545,6,0.2159090909090909,0.4,0.3,354.7257534246576,58.333333333333336,Potential Loyalists,0,1,0,0,0,547,2012-12-29,1.0,-27342.60489035984,607.3648046357604,-27342.60489035984,607.3648046357604,52.41552758226317,Potential Loyalists,2012-12-29,2012,12,4,December,26-35,<$30K,Low,1.5,1-2 Years,Potential Loyalists,Segment Potential Loyalists,Silver,,Last Month,Occasional,Web,GoldProds
5140,39,PhD,Married,64355.0,1,1,0,3,1,66,2,66,4,21,5,1445,11,245,1047,0,140,67,38,153,1445,4,3,12,2,21,65.68181818181819,0.0311111111111111,8,0.0,0,0,0,0,0,0,0,0,22.6,0.7240663900414938,0.0968188105117565,5,0.8672199170124482,0.1818181818181818,0.5454545454545454,2547.0149439601496,66.66666666666666,Cannot Lose Them,1,1,0,0,0,674,2012-08-24,0.1,12822.088477071136,1680.367930107809,12822.088477071136,1680.367930107809,380.34342354256216,Cannot Lose Them,2012-08-24,2012,8,3,August,36-45,$50-70K,High,1.8,1-2 Years,Cannot Lose Them,Segment Cannot Lose Them,Platinum,,Last Quarter,Regular,Store,Wines
10160,68,Master,Together,50943.0,1,0,1,3,1,49,3,49,1,5,1,46,5,311,31,0,7,2,0,6,46,1,0,3,1,5,7.666666666666667,0.0133689839572192,5,0.0,0,0,0,0,0,0,0,0,6.0,0.6595744680851063,0.1489361702127659,4,0.851063829787234,0.1666666666666666,0.5,39.17351598173516,16.666666666666664,Promising,0,1,0,0,0,373,2013-06-21,1.0,-726.7281227750063,-1048.2893883228226,-726.7281227750063,-1048.2893883228226,196.48586572638808,Promising,2013-06-21,2013,6,2,June,65+,$50-70K,Very Low,1.0,<1 Year,Promising,Segment Promising,Bronze,Medium,Last Quarter,Rare,Store,Wines
4945,71,Graduation,Widow,53653.0,0,0,0,1,0,29,4,29,5,28,5,1210,14,455,815,10,239,28,10,108,1210,10,4,12,2,28,41.72413793103448,0.0466666666666666,6,0.0,0,0,0,0,0,0,0,0,29.2,0.6729975227085053,0.1973575557390586,6,0.893476465730801,0.3448275862068966,0.4137931034482758,1917.2527161077,91.66666666666666,Champions,1,1,0,0,0,599,2012-11-07,0.2,2100.418812272117,1455.6629180716443,2100.418812272117,1455.6629180716443,156.30933232643213,Champions,2012-11-07,2012,11,4,November,65+,$50-70K,High,1.6,1-2 Years,Champions,Segment Champions,Platinum,,Last Month,Regular,Store,Wines
10584,48,Graduation,Married,65665.0,1,0,1,3,1,77,2,77,5,24,4,945,11,254,225,162,387,106,36,29,945,5,10,8,1,24,37.8,0.1142857142857142,3,0.0,0,0,0,0,0,0,0,0,24.6,0.2378435517970401,0.4090909090909091,6,0.758985200845666,0.2,0.32,907.2,66.66666666666666,Cannot Lose Them,0,1,0,0,0,209,2013-12-02,0.4,14052.63464952704,-212.9366963734435,14052.63464952704,-212.9366963734435,-175.02652895486818,Cannot Lose Them,2013-12-02,2013,12,4,December,46-55,$50-70K,Medium,0.6,<1 Year,Cannot Lose Them,Segment Cannot Lose Them,Gold,,Last Quarter,Regular,Catalog,Meat
6071,35,Graduation,Single,81217.0,0,0,0,1,0,77,2,77,4,22,4,1157,10,244,493,70,324,146,40,84,1157,3,7,11,1,22,50.30434782608695,0.0635838150289017,1,0.0,0,0,0,0,0,0,0,0,22.2,0.42573402417962,0.2797927461139896,6,0.8316062176165803,0.1304347826086956,0.4782608695652174,1106.695652173913,58.333333333333336,At Risk,1,1,0,0,0,345,2013-07-19,1.0,29606.42751932064,-514.231317276551,29606.42751932064,-514.231317276551,-47.37278392419546,At Risk,2013-07-19,2013,7,3,July,26-35,$70-100K,High,0.9,<1 Year,At Risk,Segment At Risk,Gold,,Last Quarter,Regular,Store,Wines
3386,32,Graduation,Married,34935.0,0,0,0,2,0,71,2,71,2,8,2,137,6,222,34,4,66,3,10,20,137,2,1,4,1,8,15.22222222222222,0.0213903743315508,7,0.0,0,0,0,0,0,0,0,0,9.4,0.2463768115942029,0.4782608695652174,6,0.7463768115942029,0.2222222222222222,0.4444444444444444,124.44687975646876,25.0,Need Attention,0,1,0,0,0,373,2013-06-21,1.0,-16710.251570144334,-169.05120142304304,-16710.251570144334,-169.05120142304304,11.623999169861577,Need Attention,2013-06-21,2013,6,2,June,26-35,$30-50K,Low,1.0,<1 Year,Need Attention,Segment Need Attention,Silver,High,Last Quarter,Occasional,Store,Meat
8939,65,Graduation,Divorced,61250.0,1,0,1,2,1,49,3,49,5,25,4,730,12,354,382,138,65,60,26,59,730,5,2,12,6,25,28.07692307692308,0.0445632798573975,5,0.0,0,0,0,0,0,0,0,0,26.0,0.5225718194254446,0.0889192886456908,6,0.6935704514363885,0.1923076923076923,0.4615384615384615,1076.923076923077,75.0,Loyal Customers,0,1,0,0,0,560,2012-12-16,0.7,9636.220943728142,-46.240186146932274,9636.220943728142,-46.240186146932274,289.7846437004682,Loyal Customers,2012-12-16,2012,12,4,December,56-65,$50-70K,Medium,1.5,1-2 Years,Loyal Customers,Segment Loyal Customers,Gold,,Last Quarter,Regular,Store,Wines
9925,43,PhD,Together,39665.0,1,1,0,3,1,97,1,97,3,12,3,216,7,133,127,1,56,0,1,31,216,4,2,3,3,12,16.615384615384617,0.0299251870324189,7,0.1666666666666666,0,0,1,0,0,0,0,0,15.4,0.5852534562211982,0.2580645161290322,5,0.8433179723502304,0.3076923076923077,0.2307692307692307,218.5036880927292,33.33333333333333,At Risk,0,0,1,0,0,400,2013-05-25,1.0,-11977.85807557284,-221.96310472586904,-11977.85807557284,-221.96310472586904,40.969249426191936,At Risk,2013-05-25,2013,5,2,May,36-45,$30-50K,Low,1.1,1-2 Years,At Risk,Segment At Risk,Silver,,Last 6 Months,Occasional,Web,Wines
4320,45,Graduation,Single,60152.0,1,0,1,2,1,6,5,6,5,23,4,943,14,554,325,83,300,86,58,91,943,6,4,12,1,23,39.29166666666666,0.0501089324618736,3,0.0,0,0,0,0,0,0,0,0,23.6,0.3442796610169492,0.3177966101694915,6,0.753177966101695,0.25,0.5,1133.9682648401824,91.66666666666666,Champions,0,1,0,0,0,458,2013-03-28,0.6,8552.357735996527,241.08622497498573,8552.357735996527,241.08622497498573,45.87170069250021,Champions,2013-03-28,2013,3,1,March,36-45,$50-70K,Medium,1.3,1-2 Years,Champions,Segment Champions,Gold,,Last Month,Regular,Store,Wines
5389,60,Graduation,Married,48920.0,2,0,2,4,1,93,1,93,3,16,3,347,7,133,238,17,68,8,10,6,347,6,2,5,3,16,20.41176470588235,0.0632411067193675,7,0.1666666666666666,0,0,0,1,0,0,0,0,19.4,0.6839080459770115,0.1954022988505747,6,0.9022988505747126,0.3529411764705882,0.2941176470588235,326.5882352941176,33.33333333333333,At Risk,0,0,1,0,0,252,2013-10-20,1.0,-2722.009527485505,-439.489743133405,-2722.009527485505,-439.489743133405,-49.49826018361523,At Risk,2013-10-20,2013,10,4,October,56-65,$30-50K,Low,0.7,<1 Year,At Risk,Segment At Risk,Silver,,Last 6 Months,Regular,Web,Wines
6036,65,Master,Together,89120.0,0,0,0,2,0,78,2,78,4,19,5,1924,11,245,1168,92,408,72,129,55,1924,5,6,7,1,19,96.2,0.1809523809523809,1,0.1666666666666666,0,0,0,0,1,0,0,0,21.2,0.6067532467532467,0.2119480519480519,6,0.8561038961038961,0.25,0.35,1827.8,66.66666666666666,Cannot Lose Them,1,1,1,0,0,104,2014-03-17,0.9,37566.77636242597,466.9453905438494,37566.77636242597,466.9453905438494,-528.3120928799148,Cannot Lose Them,2014-03-17,2014,3,1,March,56-65,$70-100K,High,0.3,<1 Year,Cannot Lose Them,Segment Cannot Lose Them,Platinum,,Last Quarter,Regular,Store,Wines
182,78,PhD,Together,44124.0,1,0,1,3,1,62,2,62,3,17,3,397,8,233,284,0,55,0,6,52,397,6,2,5,4,17,22.05555555555556,0.0409638554216867,8,0.0,0,0,0,0,0,0,0,0,18.6,0.7135678391959799,0.1381909547738693,4,0.8517587939698492,0.3333333333333333,0.2777777777777778,425.27945205479455,41.66666666666667,Need Attention,0,1,0,0,0,414,2013-05-11,1.0,-7507.234274240713,-76.04824538573098,-7507.234274240713,-76.04824538573098,19.56859093681703,Need Attention,2013-05-11,2013,5,2,May,65+,$30-50K,Low,1.1,1-2 Years,Need Attention,Segment Need Attention,Gold,,Last Quarter,Regular,Web,Wines
203,49,Master,Single,81169.0,0,0,0,1,0,47,3,47,4,22,5,2089,12,345,1288,20,613,80,61,27,2089,5,7,9,1,22,90.82608695652172,0.0497737556561085,2,0.0,0,0,0,0,0,0,0,0,22.4,0.6162679425837321,0.2933014354066985,6,0.9478468899521532,0.217391304347826,0.391304347826087,2414.2320428826683,75.0,Loyal Customers,1,1,0,0,0,441,2013-04-14,1.0,29651.48184833974,1489.3211480071109,29651.48184833974,1489.3211480071109,-288.80402803237337,Loyal Customers,2013-04-14,2013,4,2,April,46-55,$70-100K,Very High,1.2,1-2 Years,Loyal Customers,Segment Loyal Customers,Platinum,,Last Quarter,Regular,Store,Wines
11025,63,Graduation,Married,36443.0,2,1,1,4,1,9,5,9,2,11,2,138,9,522,65,0,46,4,3,20,138,3,1,3,4,11,11.5,0.021484375,8,0.0,0,0,0,0,0,0,0,0,12.6,0.4676258992805755,0.3309352517985611,5,0.8273381294964028,0.25,0.25,177.1,50.0,Potential Loyalists,0,1,0,0,1,511,2013-02-03,1.0,-15202.13091014995,-176.97057558431538,-15202.13091014995,-176.97057558431538,140.55400885521203,Potential Loyalists,2013-02-03,2013,2,1,February,56-65,$30-50K,Low,1.4,1-2 Years,Potential Loyalists,Segment Potential Loyalists,Silver,,Last Month,Occasional,Web,Wines
10203,34,Graduation,Single,26095.0,1,1,0,2,1,77,2,77,1,5,1,42,4,211,11,7,9,3,1,11,42,1,0,3,1,5,7.0,0.0136986301369863,7,0.0,0,0,0,0,0,0,0,0,6.4,0.2558139534883721,0.2093023255813953,6,0.5348837209302325,0.1666666666666666,0.5,35.0,8.333333333333332,About to Sleep,0,1,0,0,0,364,2013-06-30,1.0,-25548.56240222469,69.2333523301877,-25548.56240222469,69.2333523301877,-28.487682750446425,About to Sleep,2013-06-30,2013,6,2,June,26-35,<$30K,Very Low,1.0,<1 Year,About to Sleep,Segment About to Sleep,Bronze,High,Last Quarter,Rare,Store,Wines
4607,65,Graduation,Together,71367.0,0,0,0,2,0,24,4,24,3,17,4,777,11,434,227,23,389,42,21,75,777,4,5,7,1,17,43.16666666666666,0.0546623794212218,2,0.0,0,0,0,0,0,0,0,0,17.4,0.2917737789203085,0.5,6,0.8457583547557841,0.2222222222222222,0.3888888888888889,733.8333333333333,66.66666666666666,Potential Loyalists,0,1,0,0,0,310,2013-08-23,0.6,19735.380655649555,-734.5754717307229,19735.380655649555,-734.5754717307229,-3.745397632290008,Potential Loyalists,2013-08-23,2013,8,3,August,56-65,$70-100K,Medium,0.8,<1 Year,Potential Loyalists,Segment Potential Loyalists,Gold,,Last Month,Regular,Store,Meat
3711,80,Master,Married,80184.0,0,0,0,2,0,19,5,19,4,20,5,1902,14,545,1035,134,670,25,38,0,1902,6,3,10,1,20,90.57142857142856,0.1652892561983471,3,0.3333333333333333,1,0,0,0,1,0,0,0,24.6,0.5438780872306884,0.3520756699947451,5,0.9090909090909092,0.2857142857142857,0.4761904761904761,1811.428571428572,91.66666666666666,Champions,1,1,1,0,0,120,2014-03-01,1.0,28639.04744612248,844.4887510279025,28639.04744612248,844.4887510279025,-609.6108510103313,Champions,2014-03-01,2014,3,1,March,65+,$70-100K,High,0.3,<1 Year,Champions,Segment Champions,Platinum,,Last Month,Regular,Store,Wines
3696,59,Graduation,Divorced,30630.0,2,1,1,3,1,67,2,67,1,7,1,52,4,211,27,1,12,2,0,10,52,2,0,3,2,7,6.5,0.0454545454545454,7,0.0,0,0,0,0,0,0,0,0,8.4,0.5094339622641509,0.2264150943396226,5,0.7735849056603774,0.25,0.375,45.5,8.333333333333332,About to Sleep,0,1,0,0,0,153,2014-01-27,1.0,-21017.399976217308,-143.74224592787118,-21017.399976217308,-143.74224592787118,-139.00802779270913,About to Sleep,2014-01-27,2014,1,1,January,56-65,$30-50K,Very Low,0.4,<1 Year,About to Sleep,Segment About to Sleep,Bronze,High,Last Quarter,Occasional,Store,Wines
2532,37,Master,Single,73454.0,0,0,0,1,0,95,1,95,3,13,5,1651,9,135,982,73,351,56,14,175,1651,2,4,6,1,13,117.92857142857144,0.1074380165289256,5,0.1666666666666666,0,0,1,0,0,0,0,0,16.0,0.5944309927360775,0.2124697336561743,6,0.8407990314769975,0.1428571428571428,0.4285714285714285,1533.071428571429,50.0,Others,1,0,1,0,0,120,2014-03-01,1.0,21893.52646200935,676.0059692720836,21893.52646200935,676.0059692720836,-541.5772059263869,Others,2014-03-01,2014,3,1,March,36-45,$70-100K,High,0.3,<1 Year,Others,Segment Others,Platinum,,Last 6 Months,Occasional,Store,Wines
9214,33,Graduation,Married,42691.0,0,0,0,2,0,48,3,48,3,13,3,358,9,333,179,2,64,38,17,58,358,5,1,6,1,13,25.571428571428573,0.040880503144654,5,0.0,0,0,0,0,0,0,0,0,14.0,0.4986072423398329,0.1782729805013927,6,0.7827298050139275,0.3571428571428571,0.4285714285714285,332.42857142857144,50.0,Need Attention,0,1,0,0,0,317,2013-08-16,1.0,-8944.272439463442,-146.76736881202532,-8944.272439463442,-146.76736881202532,-56.00083702557754,Need Attention,2013-08-16,2013,8,3,August,26-35,$30-50K,Low,0.9,<1 Year,Need Attention,Segment Need Attention,Silver,,Last Quarter,Occasional,Store,Wines
4943,71,Graduation,Married,70503.0,0,0,0,2,0,73,2,73,3,16,5,1727,10,235,1379,33,216,0,33,66,1727,2,4,9,1,16,101.58823529411764,0.0250783699059561,6,0.3333333333333333,0,0,0,1,1,0,0,0,21.2,0.7980324074074074,0.125,5,0.9230324074074074,0.1176470588235294,0.5294117647058824,2836.67751813054,58.333333333333336,Others,1,1,1,0,0,637,2012-09-30,1.0,18989.560973707423,1941.440248238088,18989.560973707423,1941.440248238088,256.66574187509843,Others,2012-09-30,2012,9,3,September,65+,$70-100K,High,1.7,1-2 Years,Others,Segment Others,Platinum,,Last Quarter,Regular,Store,Wines
35,37,Graduation,Married,25545.0,1,1,0,3,1,35,4,35,2,10,3,210,9,423,32,1,64,16,12,85,210,2,2,3,3,10,19.09090909090909,0.0151515151515151,6,0.1666666666666666,0,0,0,0,0,1,0,0,13.2,0.1516587677725118,0.3033175355450237,6,0.5308056872037915,0.1818181818181818,0.2727272727272727,344.6824408468244,50.0,Potential Loyalists,0,1,1,0,0,659,2012-09-08,1.0,-26080.437362837,517.3906416666252,-26080.437362837,517.3906416666252,166.66824372435292,Potential Loyalists,2012-09-08,2012,9,3,September,36-45,<$30K,Low,1.8,1-2 Years,Potential Loyalists,Segment Potential Loyalists,Silver,,Last Quarter,Occasional,Store,GoldProds
2258,38,Graduation,Married,32880.0,1,1,0,3,1,76,2,76,1,5,1,42,4,211,8,4,15,7,6,2,42,1,0,3,1,5,7.0,0.0087260034904013,8,0.0,0,0,0,0,0,0,0,0,6.6,0.1860465116279069,0.3488372093023256,6,0.6976744186046512,0.1666666666666666,0.5,54.84931506849315,8.333333333333332,About to Sleep,0,1,0,0,0,572,2012-12-04,1.0,-18770.332254282468,-198.24036419185472,-18770.332254282468,-198.24036419185472,183.7194307879592,About to Sleep,2012-12-04,2012,12,4,December,36-45,$30-50K,Very Low,1.6,1-2 Years,About to Sleep,Segment About to Sleep,Bronze,High,Last Quarter,Rare,Store,Meat
4322,66,PhD,Together,77863.0,0,0,0,2,0,20,4,20,4,20,5,1291,13,445,881,38,319,16,25,12,1291,4,5,10,1,20,61.47619047619048,0.0930232558139534,2,0.0,0,0,0,0,0,0,0,0,20.4,0.6818885448916409,0.2469040247678018,6,0.9411764705882352,0.1904761904761904,0.4761904761904761,1229.5238095238094,83.33333333333334,Champions,1,1,0,0,0,214,2013-11-27,1.0,26270.25197739508,-84.19376830802321,26270.25197739508,-84.19376830802321,-277.8687247809496,Champions,2013-11-27,2013,11,4,November,65+,$70-100K,High,0.6,<1 Year,Champions,Segment Champions,Platinum,,Last Month,Regular,Store,Wines
713,47,Master,Married,50353.0,0,0,0,2,0,72,2,72,3,15,3,442,8,233,141,15,153,67,31,35,442,4,4,6,1,15,27.625,0.6818181818181818,3,0.0,0,0,0,0,0,0,0,0,15.6,0.3182844243792325,0.345372460496614,6,0.8148984198645598,0.25,0.375,414.375,41.66666666666667,Need Attention,0,1,0,0,0,21,2014-06-08,1.0,-1283.8463043718366,-396.48840489927807,-1283.8463043718366,-396.48840489927807,-226.789814169482,Need Attention,2014-06-08,2014,6,2,June,46-55,$50-70K,Low,0.1,<1 Year,Need Attention,Segment Need Attention,Silver,,Last Quarter,Occasional,Store,Meat
4702,60,Graduation,Single,61839.0,0,0,0,1,0,20,4,20,3,17,5,1895,12,435,1000,155,379,224,17,120,1895,4,8,4,1,17,105.27777777777776,0.024745269286754,8,0.0,0,0,0,0,0,0,0,0,18.6,0.5274261603375527,0.1998945147679325,6,0.8454641350210971,0.2222222222222222,0.2222222222222222,3363.697108066971,75.0,Potential Loyalists,1,1,0,0,0,686,2012-08-12,0.9,10354.988707624449,2804.7088658067314,10354.988707624449,2804.7088658067314,351.1369287598872,Potential Loyalists,2012-08-12,2012,8,3,August,56-65,$50-70K,High,1.9,1-2 Years,Potential Loyalists,Segment Potential Loyalists,Platinum,,Last Month,Regular,Catalog,Wines
3281,64,PhD,Married,49154.0,2,1,1,4,1,69,2,69,4,19,3,411,9,243,206,10,67,30,27,71,411,4,1,8,6,19,20.55,0.0794979079497908,6,0.0,0,0,0,0,0,0,0,0,20.2,0.5,0.1626213592233009,6,0.7354368932038835,0.2,0.4,390.45,50.0,At Risk,0,1,0,0,0,238,2013-11-03,1.0,-2483.6494469489844,-354.9652381597964,-2483.6494469489844,-354.9652381597964,-71.25965060900302,At Risk,2013-11-03,2013,11,4,November,56-65,$30-50K,Low,0.7,<1 Year,At Risk,Segment At Risk,Silver,,Last Quarter,Regular,Store,Wines
702,49,2n Cycle,Widow,47682.0,1,0,1,2,1,80,1,80,4,19,3,521,8,143,162,61,83,97,57,61,521,4,3,8,4,19,26.05,0.038,5,0.0,0,0,0,0,0,0,0,0,20.0,0.3103448275862069,0.1590038314176245,6,0.6551724137931034,0.2,0.4,676.6576712328767,41.66666666666667,At Risk,0,1,0,0,0,499,2013-02-15,1.0,-3941.01531025867,41.19569412014812,-3941.01531025867,41.19569412014812,141.66308738338807,At Risk,2013-02-15,2013,2,1,February,46-55,$30-50K,Medium,1.4,1-2 Years,At Risk,Segment At Risk,Gold,,Last Quarter,Regular,Store,Wines
2004,55,Graduation,Single,72679.0,1,0,1,2,1,65,2,65,3,17,4,1168,9,234,619,54,260,127,54,54,1168,4,7,5,1,17,64.88888888888889,0.0596491228070175,1,0.0,0,0,0,0,0,0,0,0,17.2,0.5295124037639007,0.2224123182207014,6,0.8605645851154833,0.2222222222222222,0.2777777777777778,1103.111111111111,50.0,At Risk,1,1,0,0,0,284,2013-09-18,1.0,21079.01514073492,-106.2290123209916,21079.01514073492,-106.2290123209916,-186.46767334557543,At Risk,2013-09-18,2013,9,3,September,46-55,$70-100K,High,0.8,<1 Year,At Risk,Segment At Risk,Gold,,Last Quarter,Regular,Catalog,Wines
4769,47,Master,Together,57954.0,2,1,1,4,1,52,3,52,5,23,3,493,11,353,456,4,24,0,0,9,493,8,2,6,7,23,20.541666666666668,1.9166666666666667,7,0.1666666666666666,0,0,0,1,0,0,0,0,26.4,0.9230769230769232,0.048582995951417,4,0.97165991902834,0.3333333333333333,0.25,472.45833333333337,66.66666666666666,Loyal Customers,0,1,1,0,0,11,2014-06-18,1.0,6315.719581468067,-600.7966711056597,6315.719581468067,-600.7966711056597,-209.0493667140768,Loyal Customers,2014-06-18,2014,6,2,June,46-55,$50-70K,Low,0.0,,Loyal Customers,Segment Loyal Customers,Gold,,Last Quarter,Regular,Web,Wines
4437,62,Graduation,Married,65316.0,2,1,1,4,1,65,2,65,3,12,3,260,8,233,112,6,92,3,9,38,260,3,2,5,2,12,20.0,0.0277777777777777,4,0.0,0,0,0,0,0,0,0,0,12.8,0.4291187739463601,0.3524904214559387,6,0.7931034482758621,0.2307692307692307,0.3846153846153846,283.39726027397256,41.66666666666667,Need Attention,0,1,0,0,0,431,2013-04-24,0.8,13649.641803569568,-1296.8079818032238,13649.641803569568,-1296.8079818032238,284.30469868493606,Need Attention,2013-04-24,2013,4,2,April,56-65,$50-70K,Low,1.2,1-2 Years,Need Attention,Segment Need Attention,Silver,,Last Quarter,Occasional,Store,Wines
8724,42,Graduation,Single,28567.0,1,1,0,2,1,57,3,57,1,7,1,46,5,311,11,3,22,2,2,6,46,2,0,3,2,7,5.75,0.0185185185185185,6,0.0,0,0,0,0,0,0,0,0,8.2,0.2340425531914893,0.4680851063829787,6,0.7446808510638298,0.25,0.375,41.57328767123288,16.666666666666664,Promising,0,1,0,0,0,377,2013-06-17,1.0,-23078.748570960222,-31.611088678132543,-23078.748570960222,-31.611088678132543,0.3655643864404396,Promising,2013-06-17,2013,6,2,June,36-45,<$30K,Very Low,1.0,<1 Year,Promising,Segment Promising,Bronze,High,Last Quarter,Occasional,Store,Meat
